seed,trial,trial_seed,num_pubs,num_subs,brake_limit,encrypted,sub_id,sub_lat,sub_lon,optimal_pub_id,optimal_dist,received_pub_id,received_dist,stretch,recall,num_received,latency_ms,latency_per_pub_ms
42,22,64,10,10,4,0,5,-28.4192,-85.272,9,14.8655,9,14.8655,1,1,4,105.84,10.5358
42,22,64,10,10,4,0,6,-15.3254,-110.664,2,38.4591,2,38.4591,1,1,2,105.831,85.1111
42,22,64,10,10,4,0,7,-48.5361,61.7086,0,83.2963,0,83.2963,1,1,1,105.821,105.786
42,22,64,10,10,4,0,8,-35.5129,112.384,0,40.726,0,40.726,1,1,1,105.822,105.787
42,22,64,10,10,4,0,9,4.97277,117.863,3,14.129,3,14.129,1,1,2,105.832,74.8311
42,23,65,10,10,4,0,0,27.0233,-98.7449,2,33.3186,2,33.3186,1,1,2,107.255,85.9959
42,23,65,10,10,4,0,1,-67.0162,-158.657,3,62.4523,3,62.4523,1,1,2,107.256,75.6676
42,23,65,10,10,4,0,2,65.9028,32.4463,1,62.0682,1,62.0682,1,1,2,107.257,96.6276
42,23,65,10,10,4,0,3,10.6174,-129.977,3,21.2871,3,21.2871,1,1,3,107.266,75.6766
42,23,65,10,10,4,0,4,78.7877,111.237,4,28.9696,4,28.9696,1,1,3,107.266,65.1654
42,23,65,10,10,4,0,5,-7.41453,-102.132,3,23.2577,3,23.2577,1,1,2,107.26,75.6711
42,23,65,10,10,4,0,6,-64.6124,-139.761,0,54.5142,0,54.5142,1,1,1,107.248,107.222
42,23,65,10,10,4,0,7,-89.2616,119.411,9,2.7226,9,2.7226,1,1,2,107.261,11.6601
42,23,65,10,10,4,0,8,-10.3544,-18.9095,7,38.7589,7,38.7589,1,1,2,107.262,32.5665
42,23,65,10,10,4,0,9,86.9565,-81.9487,8,44.0626,8,44.0626,1,1,4,107.274,22.1984
42,24,66,10,10,4,0,0,38.7272,6.43269,4,18.8732,4,18.8732,1,1,3,119.784,75.1371
42,24,66,10,10,4,0,1,57.5121,-28.1598,6,23.6076,6,23.6076,1,1,6,119.796,54.1697
42,24,66,10,10,4,0,2,-75.3031,20.1271,5,9.04389,5,9.04389,1,1,2,119.777,64.6891
42,24,66,10,10,4,0,3,46.5368,114.505,8,34.4478,8,34.4478,1,1,4,119.79,23.049
